text1,text2,semantic_similarity_score
straw praise kashmir move uk welcomed decision india pakistan open bus link across ceasefire line dividing disputed region kashmir mr straw said hoped agreement would make difference kashmiri statement mr straw said bus service srinagar muzaffarabad able reunite family divided decade,jones file lawsuit conte marion jones filed lawsuit defamation balco bos victor conte following allegation gave performance-enhancing drug mr conte chose make unsubstantiated allegation television marion jones demanded take passed lie detector examination davy stressed would american authority decide whether take action jones light conte television interview world governing body would monitor situation closely jones investigation steroid use u anti-doping agency continually denied ever taking illegal substance since investigated balco scandal although praised zinc supplement conte marketed,-0.013380914
microsoft debut security tool microsoft releasing tool clean pc harbouring virus spyware virus-fighting program updated monthly precursor microsoft releasing dedicated anti-virus software although initially free thought soon microsoft charging user anti-spyware tool last year microsoft also released sp2 upgrade window xp closed many security loophole software made easier people manage anti-virus firewall program,tsunami cost sri lanka 1.3bn sri lanka face 1.3bn £691m bill 2005 reconstruction tsunami killed 30 000 people central bank say full reckoning economic cost sri lanka tsunami clear time come,0.014451966
german jobless rate new record 5.2 million german work february new figure show figure 5.216 million people 12.6 working-age population highest jobless rate europe biggest economy since 1930s soaring official unemployment figure follows change methodology pushed jobless rate 500 000 january,bt report people signed broadband last three month quarter 600 000 connection take total number people uk signing broadband bt almost 3.3 million number people signing broadband include get service direct bt via many company re-sell bt line name,0.2842623
microsoft debut security tool microsoft releasing tool clean pc harbouring virus spyware virus-fighting program updated monthly precursor microsoft releasing dedicated anti-virus software although initially free thought soon microsoft charging user anti-spyware tool last year microsoft also released sp2 upgrade window xp closed many security loophole software made easier people manage anti-virus firewall program,oscar nominee lack pulling power year clutch oscar nominee least popular 20 year according box office figure u five nominated best film seen 50 fewer people movie previous year biggest box office hitter among year nominee aviator taken 90m £48m u although taking uk reached £7m far many film industry equate award box office success,0.01973217
mp attacked mugger kenya mp £600 passport stolen mugged six men park kenya mr davy 60 said mugging occurred 100 yard nairobi serena hotel equally close anglican cathedral centre city dusk,chepkemei radcliffe left contention race came final mile radcliffe managed dredge final sprint see chepkemei closest finish race history process make huge step erasing disappointment suffered athens,0.17760924
two men faced charge following raid august suspected pirate fbi statement u department justice said two men operated central hub piracy community organised across direct connect peer-to-peer network department justice said men pleaded guilty one count conspiracy commit felony copyright infringement,xbox 2 may unveiled summer detail next generation microsoft xbox game console codenamed xenon likely unveiled may according report widely expected gamers would get sneak preview xbox successor game developer conference gdc march sony microsoft nintendo expected release powerful machine next 18 month microsoft chief bill gate used gdc event unveil original xbox five year ago,0.005556545
tory leader urge harry apology prince harry personally make clear sorry wearing nazi uniform friend fancy dress party say tory leader michael howard mr howard whose grandmother died auschwitz said many people would offended prince action clarence house issued statement saying prince apologised realised poor costume mr howard acknowledged prince apology said doubt prince father family would much say privately incident,krispy kreme share hit share krispy kreme doughnut taken dunking wall street firm revealed would restate 2004 financial report krispy kreme said accounting error forced move adding board director made decision restate account 28 december krispy kreme said latest adjustment involved way accounted repurchase three franchise restaurant,0.11241992
edward tip idowu euro gold world outdoor triple jump record holder bbc pundit jonathan edward belief phillips idowu take gold european indoor championship idowu landed 17.30m british trial sheffield last month lead world triple jump ranking,exeter city face home tie middlesbrough see holder manchester united replay brentford bos martin allen remained cautious despite side favourable draw home tie either hartlepool boston derby v watford fulham man utd exeter v middlesbrough cardiff blackburn v colchester chelsea v birmingham west ham v sheff utd oldham v bolton arsenal v wolverhampton everton v sunderland nottm forest v peterborough brentford v hartlepool boston reading swansea v leicester blackpool burnley liverpool v bournemouth southampton v portsmouth west brom v tottenham newcastle v coventry charlton v yeovil,0.10127652
parmalat founder offer apology founder former bos parmalat apologised investor lost money result italian dairy firm collapse prosecutor seeking indictment mr tanzi 28 others including several member family former parmalat chief financial officer fausto tonna alleged manipulation stock market price making misleading statement accountant italy financial watchdog mr tanzi spent several month jail wake parmalat collapse kept house arrest last september,figure marked increase 3.3 growth recorded second quarter fell short 4.2 rate pencilled forecaster however president bush expected point commerce department figure showing consumer spending grew 4.6 third quarter 1.6 second evidence policy generating solid growth weaker expected growth figure make le likely u federal reserve raise interest rate next month economist said,0.035524923
quite common people two three phone lying around said mr goodman older mobile phone proving particularly useful poorer nation people want use mobile keep touch friend family income buy date model interesting country really crap fixed line network said mr goodman real desire people get mobile phone mr goodman said phone operator consumer needed ensure britain mobile mountain made overseas,house price show slight increase price home uk rose seasonally adjusted 0.5 february say nationwide building society nationwide said january house price went 0.4 month 12.6 year earlier homeowner expect house price rise 1 next six month mr bannister said house price risen 0.9 year nationwide said pace increase persists price would rise 6 year december,-0.0031562597
howard hit back mongrel jibe michael howard said claim peter hain tory leader acting like attack mongrel show labour rattled opposition something tell someone somewhere little bit rattled mr howard said mr howard told party labour would anything say anything claim anything cling office cost mr howard said party plan immigration quota also focus much medium coverage racist common sense labour election co-ordinator alan milburn said michael howard speech today confirms always said strategy opportunism forward vision country reference appearance mr howard family conference stage mr milburn said michael howard perfectly entitled pose family today,smith joined first squad three-day get-together near manchester preference playing friendly smith meeting number squad first time brought together monday outline idea improving nation fortune,0.126475
egypt sell state-owned bank egyptian government reportedly planning privatise one country big public bank nevertheless egyptian government spoken year privatising one big four state bank banque misr national bank egypt banque du caire bank alexandria,try jonathan thomas tom shanklin martyn williams gave visitor 19-5 half-time advantage luciano orquera reply one italy second-half effort brent cockbain shane williams robert sidoli sealed victory fly-half stephen jones added four conversion wale maintained superb start year tournament wale regained control second try 21st minute henson lobbing high kick left corner shanklin jumped higher nitoglia dot 15th test try henson sent luscombe streaking away off-loaded martyn williams flanker showed nous ground ball padding post jones adding conversion g thomas capt h luscombe shanklin g henson williams jones peel g jenkins davy jones b cockbain r sidoli j thomas williams owen,0.064489335
last year mab opposed war iraq urged muslim vote labour european election meeting anti-party particular anti-policy issue going ask muslim vote mab spokesman dr azzam tamimi said tuesday event chairman mcb public affair committee sher khan said war iraq would significant factor affecting muslim voting intention professor curtice said muslim anti-war vote could split liberal democrat respect meaning neither would benefit much ballot box,music fan moving away buying traditional bundled package dozen song used call album newer way fit lifestyle either single track subscription service said paul myers chief executive wippit uk-based music download service outraged digital music lover especially napster already offer cheaper service downloading music pc want download track play next month decide unsubscribe service change portable player ipod latest mobile phone wippit offer download subscription service £4.99 per month £50 per year,0.13888362
ukip spokesman mark croucher said selected mr houston knew nothing view mr croucher said main issue would mr houston reported view presented ukip policy peter nielson ukip scotland chairman said suspended mr houston friday night,launching test service allow people publish blog online journal called msn space microsoft trailing behind competitor like google aol already offer service make easy people set web journal,0.065484375
n extends indian beer venture uk biggest brewer scottish newcastle n buy 37.5 india united brewery deal worth 4.66bn rupee 106m £54.6m deal natural development joint venture united said tony froggatt n chief executive 2002 n united agreed form strategic partnership one would include joint venture business uk investment indian brewer,jet ipo first series expected share offer indian company year move raise fund help business rapidly-growing economy,0.28575993
viewer able shape tv imagine editing titanic watch favourite bit cutting slushier moment star war leave bare bone action-fest new medium new millennium nm2 endgame development completely new medium genre allow audience create medium world based specific interest taste three-year project work seven production develops set software tool allow viewer edit content need moment interactive gaming limited form interactive tv usually mean allowing audience vote show also important tool sophisticated enough obey complex rule cinematography editing said john wyver tv producer illumination television limited also involved project,preview ireland v england sun lansdowne road dublin sunday 27 february 1500 gmt bbc1 radio 4 lw website ireland going first grand slam since 1948 two opening win england represent sternest test championship far despite england dramatic dip form since world cup final lost eight last 13 match ireland coach eddie sullivan say side underestimate visitor ireland despite gordon arcy still injured boosted return star skipper brian driscoll missed scotland game hamstring injury knowledge england game coming really helped rehabilitation said robinson bullish week game saying side going get face identified line-out tackle area key england chance,0.27187398
hacker recruited pc one million computer net hijacked attack website pump spam virus detailed look zombie bot net hijacked computer done honeynet project group security researcher gather information using network computer act honey pot attract hacker gather information work many well-known vulnerability window operating system exploited bot net controller find take target machine month surveillance revealed different bot net involve hundred ten thousand machine used variety purpose using bot net machine spread around different network nation make attack hard defend,wale coach mike ruddock determined team go shell promising start championship graham henry former wale coach said couple year ago bold going france proved right said ruddock wale different team beaten hope show proper game,0.13511705
jowell confirms casino climbdown tessa jowell announced plan limit number new casino uk 24 move branded humiliating retreat tory put end plan 40 super casino originally outlined government gambling bill limiting number regional casino eight first phase cautious move allow u test impact new kind casino level problem gambling said,time around play blinx instead given chance create two unique cat character two pig character game progress swap two rival faction pig feline assuming role created character number puzzle require control time solve pig create thing warp space bubble void trap order progress,0.16528171
news corp make 5.4bn fox offer news corporation seeking buy minority investor fox entertainment group broadcasting subsidiary 5.4bn £3.7bn term offer minority fox shareholder receive 1.90 news corp share return fox share hold,although computer malfunction remain common cause file loss data recovery expert say human behaviour still blame many case data disappear result natural disaster system fault computer virus human error including computer rage seems growing problem said adrian palmer managing director ontrack data recovery,-0.027239673
safety alert gm recall car world biggest carmaker general motor gm recalling nearly 200 000 vehicle u safety ground according federal regulator affected vehicle product recall 2004 2005 model year gm said,british firm sonaptic one number company developed 3d audio technology emerges stereo speaker sonaptic managing director david monteith say firm company offer positional 3d audio mobile sonaptic working japanese mobile network ntt docomo set standard 3d audio mobile phone technology around pc game console time making efficient go small consumer device like mobile phone said mr monteith sonaptic hope technology big impact growing market mobile gaming music downloading fishing game first title use technology creating 3d sound field gamer play,0.09528124
film war triumph sundance study united state war past 50 year picked one main award 2005 sundance film festival utah u fight scooped grand jury prize documentary world leading independent film festival new world cinema drama category angolan film hero triumphed win grand jury prize,fed open market committee set interest rate policy u voted unanimously favour quarter point rise fed gradually easing rate since summer quarter percentage point rise june august september statement fed said long-term inflation pressure remained well contained u economy appeared growing moderate pace despite rise energy price report published wednesday bank said rate current level inflation would rise 2 target within two year,-0.033287905
lewis-francis eyeing world gold mark lewis-francis say olympic success made determined bag world championship 100m gold 2005,da vinci code set paris including louvre sold around one million copy france angel demon written da vinci code sold 20 million copy worldwide translated 40 language since released 2003,0.21743478
playstation 3 chip unveiled detail chip designed power sony playstation 3 console released san francisco monday sony ibm toshiba working cell processor three year unveil chip technology conference sony said cell processor could used bridge gap movie video game,16 time faster average broadband package market pave way service video-on-demand broadband tv represents big leap forward broadband said chris stening uk online general manager uk online looking possibility bundling service cheap net telephone call video-on-demand tv 2005 service prof popular service twice fast service offer uk 16 time faster broadband service said mr stening,0.070042916
calder fear scottish rugby former scotland international finlay calder fear civil war sru could seriously hamper country rb six nation campaign calder said terrible news every level scottish rugby driven people seem happier waging civil war addressing central issue professional rugby run amateur said calder,minister dig doping row belgian sport minister centre svetlana kuznetsova doping row say apologise making allegation eerdekens said made statement order protect three player took part tournament belgian justine henin-hardenne nathalie dechy france russia elena dementieva happy see face cover page talking doping dechy said dementieva also angry say dechy real victim scandal,0.2890122
claxton hunting first major medal british hurdler sarah claxton confident win first major medal next month european indoor championship madrid claxton national 60m hurdle title past three year struggled translate domestic success international stage,sluggish economy hit german job number people work europe largest economy risen tenth straight month growth remains stubbornly slow official said stagnant growth still stifling job market unemployment stuck 4 million year government chancellor gerhard schroeder put job creation top agenda,0.092410006
scotland andrew murray named young player year winning u open junior well future event italy often felt condition suit game melbourne love able start next year well australian open henman told website,training wale getting advice linford christie broadening mind said lewis-francis despite playing part britain successful 4x100m relay team lewis-francis still feel frustration missing individual 100m final 2004 olympics,0.33035055
japanese growth grind halt growth japan evaporated three month september sparking renewed concern economy long decade-long trough growth fall well short expectation mark sixth straight quarter expansion,party warned grey vote political party afford take older uk voter granted coming election say age concern survey carried icm research 14 people aged 18 34 said never voted general election,0.05486264
chelsea sack mutu chelsea sacked adrian mutu failed drug test coming decision case chelsea believed club social responsibility fan player employee stakeholder football regarding drug important major financial consideration company emerged mutu failed drug test october 18 although initially reported banned substance question cocaine football association yet act mutu failed drug test refuse discus case,totp turn elvis impersonator top pop turned star elvis presley musical jailhouse rock late rock legend scooped uk 1 000th number one single,0.07754956
mr blair told bbc control order would used limited circumstance critic opposition civil right activist worried home secretary power issue detention order government continuing insist control order must issued home secretary shami chakrabarti director civil liberty pressure group liberty said able issue control order main issue,music fan moving away buying traditional bundled package dozen song used call album newer way fit lifestyle either single track subscription service said paul myers chief executive wippit uk-based music download service outraged digital music lover especially napster already offer cheaper service downloading music pc want download track play next month decide unsubscribe service change portable player ipod latest mobile phone wippit offer download subscription service £4.99 per month £50 per year,0.16475806
microsoft release bumper patch microsoft warned pc user update system latest security fix flaw window program one critical patch microsoft made available important one fix ie flaw often critical flaw announced spate virus follow home user business leave flaw unpatched,gm pay 2bn evade fiat buyout general motor u pay fiat 1.55bn euro 2bn £1.1bn get deal could forced buy italian car maker outright fiat sold gm stake 2000 part partnership agreement fiat-gm alliance came 2000 alternative selling fiat outright,0.0858272
jack mcconnell speaking 100 secondary pupil school highland problem binge drinking drink promotion scottish executive insisted mr mcconnell speaking adult comment recognition people get drunk know under-age drinking issue scotland quite staggering politician particularly first minister encourage young people get drunk recognition people get drunk binge drinking drink promotion encourage acceptable,figure e-mail management firm email system alarm firm attempting cope amount spam in-boxes email system refers small uk-based engineering firm received staggering 12 million e-mail january,0.0802065
moore question captaincy brian moore belief england captain full-back former england captain moore told bbc full-backs far away action problem player around replace icon lost retirement injury requisite experience moore added,gamers could drive high-definition tv film game gearing time next revolution transform quality screen next generation console hd support mandatory dr mark tuffy game system director digital content firm thx told bbc news website every game going playable hd probably uk gaming going thing going really able show look tv hd really adopted broadcaster explains dr tuffy gamers also ideal target audience hd always crave better quality graphic immersive gaming experience higher capacity storage disc hd-dvd blue-ray set standard next round game console allowing developer room detailed graphic may generation next game console two industry really collide,0.14741904
stam spice man utd encounter ac milan defender jaap stam say manchester united know made mistake selling 2001. settled manchester united wanted sell settled manchester united even ordered new kitchen wanted sell said point wednesday game old trafford provide intriguing confrontation united young attacker wayne rooney cristiano ronaldo milan veteran defence stam paolo maldini cafu alessandro costacurta,reserve bank australia lifted interest rate 0.25 5.5 first upwards move year australian government said economy remained strong unemployment near 30 year low 1.5 annual growth rate lowest seen since post-election slump saw back 2000-1 said michael blythe chief economist commonwealth bank australia,0.0039566383
two main television channel bbc1 itv1 seen monthly audience share decline year year comparison january five proportion remained slender 6.3,499 macintosh sold £339 uk described job important mac made apple mr job also unveiled ipod shuffle new music player using cheaper flash memory rather hard drive used expensive ipod ian harris deputy editor uk magazine mac format said machine would appeal pc-owning consumer purchased ipod smaller ipod hold 120 song said mr job,0.0983712
british hope imelda staunton one favourite land best actress award gritty role backstreet abortionist small-budget film nominee best actress category include charlize theron monster ziyi zhang house flying dagger uk star kate winslet two nod role eternal sunshine spotless mind finding neverland,gara revel ireland victory ireland fly-half ronan gara hailed side 19-13 victory england special win ireland captain brian driscoll scored side try said delighted felt performed well would win england also played well make sweeter ireland coach eddie sullivan surprised england coach andy robinson said certain mark cueto onside disallowed try break know england played well happens make good victory u,0.26630205
nh waiting time target cut hospital waiting time patient wale cut extent england welsh health minister jane hutt said patient would wait 12 month outpatient appointment march 2006 current target 18 month however much remains done waiting list waiting time wale still lag long way behind england said let u forget two third waiting treatment waiting le six month target affect small minority patient wale waiting far long meanwhile latest monthly waiting list figure showed total number people waiting 18 month inpatient wale fallen 9.8,gallery unveils interactive tree christmas tree receive text message unveiled london tate britain art gallery message unwrapped sculptor richard wentworth responsible decorating tree broken plate light bulb,-0.07325461
winter freeze keep oil 50 oil price carried rising wednesday cold weather side north atlantic pushed u crude price four-month high freezing temperature heavy snowfall took crude oil price past 50 barrel tuesday first time since november several opec member said tuesday cut production unlikely citing rising price strong demand oil asia,face competition cable company offering net voice call keen top iptv dog software giant microsoft think iptv internet protocol tv future television sits neatly vision connected entertainment experience telco wanting video long time ed graczyk director marketing microsoft iptv told bbc news website telco really want send triple-play video voice data one single line cable dsl digital subscriber line according technology analyst tdg research 20 million subscriber iptv service six year key appeal sending tv programme line web data whenever viewer want us technology internet microsoft one company started thinking iptv time ago type iptv service might also distribution channel established publisher unique type content offer cable satellite operator history channel archive instance,0.04253415
u trade gap hit record 2004 gap u export import hit all-time high 671.7bn £484bn 2004 latest figure show commerce department said trade deficit last year 24.4 previous record 2003 imbalance 496.5bn,cable offer video-on-demand cable firm ntl telewest launched video-on-demand service battle satellite cable tv heat video-on-demand offer deeper range content currently exists tv service offer telewest mr tveter confident cable firm dent viewing figure terrestrial tv also gain huge competitive advantage sky offer best world household interest video-on-demand pvr said ntl said ruled possibility offering pvr moment concentrating video-on-demand,0.030969549
launching test service allow people publish blog online journal called msn space microsoft trailing behind competitor like google aol already offer service make easy people set web journal,face competition cable company offering net voice call keen top iptv dog software giant microsoft think iptv internet protocol tv future television sits neatly vision connected entertainment experience telco wanting video long time ed graczyk director marketing microsoft iptv told bbc news website telco really want send triple-play video voice data one single line cable dsl digital subscriber line according technology analyst tdg research 20 million subscriber iptv service six year key appeal sending tv programme line web data whenever viewer want us technology internet microsoft one company started thinking iptv time ago type iptv service might also distribution channel established publisher unique type content offer cable satellite operator history channel archive instance,0.36466303
off-colour gardener storm win britain jason gardener shook upset stomach win 60m sunday leipzig international meeting gardener clocked 6.56 second equal meeting record finished well ahead germany marc blume crossed line 6.67 sec broke onto international scene olympic game last season set indoor personal best 16.50m triple jump meeting ghent meeting finished third 7.27 second high-class woman 60m,russian oil merger excludes yukos merger russian gas giant gazprom oil firm rosneft go ahead include yugansk controversially bought last year gazprom chief alexei miller confirmed rosneft-owned yugansk part deal instead spun speaking ntv television controlled gazprom mr miller added yugansk swallowed rosneft late last year operate separate state-owned oil firm headed current rosneft chief sergei bogdanchikov analyst said deal would give gazprom control 8 russia total oil production improvement current 2.5 still far le 20 share would gained also taken yugansk,0.11224063
argentina agustin calleri beat fourth seed jiri novak 7-5 6-1 battle former champion mexican open calleri face albert montanes semi-finals spaniard ousted sixth seed filippo volandri italy 4-6 6-3 6-4,deflation falling consumer price plagued japan five year,0.03224816
tv future hand viewer home theatre system plasma high-definition tv digital video recorder moving living room way people watch tv radically different five year time set-top box like u tivo uk sky+ system allow people record store play pause forward wind tv programme want u network cable satellite company worried mean term advertising revenue well brand identity viewer loyalty channel mean said stacey jolna senior vice president tv guide tv group way people find content want watch simplified tv viewer mean network u term channel could take leaf google book search engine future instead scheduler help people find want watch one u biggest satellite tv company directtv even launched branded dvr show 100-hours recording capability instant replay search function,white prepared battle tough-scrummaging prop julian white expecting resurgent wale give rough ride england six nation opener cardiff saturday leicester tight-head form life making england number three shirt played bit tight-head think favoured position loose-head good added 31-year-old made massive contribution england leicester cause late arguably form tight-head prop world form helped people play leicester people like martin johnson graham rowntree know much experience tight-head give centre give pat back thing go wrong want talk way added,0.27506426
ecb hold rate amid growth fear european central bank left key interest rate unchanged 2 19th month succession borrowing cost remained hold amid concern strength economic growth 12 nation sharing euro analyst said,face competition cable company offering net voice call keen top iptv dog software giant microsoft think iptv internet protocol tv future television sits neatly vision connected entertainment experience telco wanting video long time ed graczyk director marketing microsoft iptv told bbc news website telco really want send triple-play video voice data one single line cable dsl digital subscriber line according technology analyst tdg research 20 million subscriber iptv service six year key appeal sending tv programme line web data whenever viewer want us technology internet microsoft one company started thinking iptv time ago type iptv service might also distribution channel established publisher unique type content offer cable satellite operator history channel archive instance,-0.022317214
supercomputer break speed record u poised push japan top supercomputing chart ibm prototype blue gene/l machine doe test result show blue gene/l managed speed 70.72 teraflop ibm blue gene/l prototype one 5th speed full version due completed livermore lab 2005. september ibm said another blue gene/l machine clocked 36.01 teraflop marginally surpassing earth simulator performance ibm senior vice president technology manufacturing nick donofrio belief 2006 blue gene capable petaflop computing one area mr donofrio see supercomputing blue gene machine particular crucial health compared current fastest supercomputer blue gene designed consume one 15th power 10 time compact blue gene/l machine completed next year five million time faster,moyes u-turn beattie dismissal everton manager david moyes discipline striker james beattie headbutt chelsea defender william gallas scot initially defended beattie whose dismissal put everton back foot game ultimately lost 1-0 saying gallas overreacted speaking immediately game moyes said think sending-off centre-half time would ashamed gone easily angry beattie initially said gallas would stayed lot longer headbutted,0.06974
said would counter so-called independent group like migration watch described anti-immigration body posing independent said proposal mean so-called independent expert like migration watch come debate anti-immigration point view,pilot included government five-year immigration plan aim return unaccompanied asylum-seeking child albania failed asylum claim five-year immigration plan announced tuesday government said addressing difficult issue returning unaccompanied asylum seeking child spokesman home office said wholly wrong suggest plan return child leave rot developing return programme unaccompanied asylum-seeking child whose asylum humanitarian protection claim refused said spokesman child could provided carefully planned reintegration package would returned said,0.4190536
senior fannie mae boss resign two senior executive u mortgage giant fannie mae resigned accounting irregularity uncovered company fannie mae criticised financial regulator could restate earnings 9bn £4.6bn financial regulator said fannie mae would raise substantial new capital restore balance sheet,secretary welsh student rugby football union reverend eldon phillips said shame fixture maintained year,0.15898952
metlife buy citigroup insurer u banking giant citigroup sold traveler life annuity insurance arm metlife 11.5bn £6.1bn metlife u leading insurance company purchase give access much larger distribution network,african double edinburgh world 5000m champion eliud kipchoge 9.2km race view great edinburgh cross country woman race ethiopia tirunesh dibaba battle world cross country champion benita johnson retain title,0.018570673
uk firm face venezuelan land row venezuelan authority said seize land owned british company part president chavez agrarian reform programme official cojedes state said friday farmland owned subsidiary vestey group would taken used settle poor farmer vestey group said owned land since 1920 would co-operate fully authority president chavez venezuelan government steadily expanded state involvement country economy,tough schedule delay elliot show preview performance £3m musical billy elliot delayed give child actor le arduous rehearsal schedule director stephen daldry made decision re-schedule preview protect young star added young billy elliots particular making professional stage debut west end benefit little extra time familiarise aspect production,-0.051535677
hodgson relish european clash former blackburn bos roy hodgson say premiership follow rest europe winter break insists gruelling domestic schedule damage english elite bid champion league glory hodgson fierce advocate winter break employed throughout europe although england champion league contender ploughed heavy fixture list bigger discussion around winter break nature football today need football player way premiership developed rather one two match champion league february examine demand premier league particular player play international football club country break would world good physically mentally,world second biggest insurer said disaster around globe seen property claim reach 42bn £21.5bn swiss said registered 300 natural man-made disaster around world 2004,0.036876734
sydney host north v south game sydney host northern versus southern hemisphere charity match june july australian rugby union aru said wednesday still need discus option irb international rugby board lion sanzar south africa new zealand australia rugby partner june july seen better option march ensure cream southern hemisphere rugby available said,gsk aim stop aid profiteer one world largest manufacturer hiv/aids drug launched initiative combat smuggling cheaper pill supplied poorer african country back europe resale far higher price company say possible identify specific distributor africa re-sold humanitarian drug profit well supplier europe also involved trade,0.15007366
mcclaren eye uefa cup top spot steve mcclaren want middlesbrough team win uefa cup group beating partizan belgrade,adriano chelsea link rejected adriano agent gilmar rinaldi insisted contact chelsea striker rinaldi told bbc sport rio de janeiro assure chelsea dealing whatsoever either adriano rinaldi told bbc sport say nobody chelsea london club contacted,0.20291525
bening make award breakthrough film actress annette bening oscar starring role award-winning film julia bening played virginia hill another role high critical acclaim film picked two staggering 12 oscar nomination bening first choice play female lead american beauty director sam mendes film debut critical commercial success actress content bafta award strong performance,platon lebedev trial alongside mr khodorkovsky since june case centring around privatisation fertiliser firm mr khodorkovsky began testimony last week telling court objected way running normal business presented work criminal fiction,0.030322824
brazil buy boost belgium inbev belgian brewing giant inbev seen profit soar thanks acquisition brazil biggest beer firm ambev last year ambev boosted share brazil beer market 62 end 2003 68 december 2004 inbev reported,old firm pair handed suspension celtic henri camara nacho novo ranger suspended offence missed referee recent old firm game player miss weekend game celtic host dundee united ranger visit kilmarnock unless decide appeal additional ban come effect 28 december meaning camara also unavailable home game livingston novo miss meeting dundee united dunfermline,0.1924704
newcastle line babayaro newcastle manager graeme souness closing signing chelsea defender celestine babayaro transfer window reopens,retail sale show festive fervour uk retail sale better expected november christmas shopper began seasonal flock high street figure show however recent data british retail consortium showed 0.2 slip high street sale november,0.10951797
russia wto talk make progress talk russia proposed membership world trade organisation wto making good progress say behind negotiation pinpointing several area difficulty bilateral multilateral work russia u said meeting much efficient seen time,brazil buy boost belgium inbev belgian brewing giant inbev seen profit soar thanks acquisition brazil biggest beer firm ambev last year ambev boosted share brazil beer market 62 end 2003 68 december 2004 inbev reported,0.11270919
two main television channel bbc1 itv1 seen monthly audience share decline year year comparison january five proportion remained slender 6.3,tsunami debt deal announced chancellor gordon brown said hope announce deal suspend debt interest repayment tsunami-hit nation later friday,0.004750817
big gun ease san jose top-seeded american andy roddick andre agassi survived minor scare reach last eight sap open world number three roddick dropped set korean player hyung-taik lee pulling 6-3 3-6 6-2 win san jose california,halo 2 proved popular online gamers notching record 28 million hour playing game xbox live record number warcraft fan settling game online world opening day world warcraft massive multi-player online game 200 000 player signed play,0.21433514
wale get williams fitness boost wale hopeful openside flanker martyn williams could fit saturday rb 6 nation championship opener england cardiff last week williams along fellow flanker colin charvis unlikely play least month recovers foot injury ruled millennium stadium clash,jones file lawsuit conte marion jones filed lawsuit defamation balco bos victor conte following allegation gave performance-enhancing drug mr conte chose make unsubstantiated allegation television marion jones demanded take passed lie detector examination davy stressed would american authority decide whether take action jones light conte television interview world governing body would monitor situation closely jones investigation steroid use u anti-doping agency continually denied ever taking illegal substance since investigated balco scandal although praised zinc supplement conte marketed,0.09792676
number new role created department including head comedy commissioning based glasgow m bennett said new role would benefit making programme within bbc well making show channel independently,recently woman access anti-retroviral treatment funding intended make anti-retrovirals care available 2 500 woman,0.03166478
new console promise big problem making game future console require graphic artist money industry conference told numerous speaker warned creating graphic require artist next generation console game much expensive develop according robert walsh head brisbane-based game developer krome studio next generation game cost 10-25m make team averaging 80 staff size taking two year complete title mr walsh suggested new studio make game mobile phone handheld console like sony psp nintendo d since cheaper easier create console game mr wright said enabling player devise share creature would make care game new development tool another important aid making next generation game dozen company demonstrated latest product conference even latest phone powerful console decade ago smaller team half dozen people still create complete game device game developer conference included special two-day summit dedicated creating mobile game first version need speed racing game created ea mobile 30-person development team mr batter predicted 2006 mobile phone would capable running game comparable quality sony upcoming psp handheld console,goodrem green day black eyed pea took home two award well best female goodrem also took home pepsi viewer choice award whilst green day bagged prize best rock video american idiot,-0.029822059
deutsche attack yukos case german investment bank deutsche bank challenged right yukos claim bankruptcy protection u deutsche bank contends yukos filed bankruptcy earlier month texas desperate unsuccessful bid stave 19 december auction top unit russian government tax dispute yukos yukos confident right u bankruptcy protection prepared back court defending position said filing deutsche bank said houston jurisdiction yukos owns real personal property conduct business operation,podcasting diy radio form downloadable mp3 audio file real people saying real thing communicating say adam curry former mtv vj pied piper podcasting digital music player select podcasts like subscribe free show feed totally going kill business model radio think curry source people stuff podcasting way tell people care podcasting going medium niche audience measured single digit like e-mail blog curry associate ron bloom new venture called podshow help ordinary people produce post distribute market podcasts way podcasts work based r latest podcasts people select mean ready-made target look podcasting wow pretty interesting audience essentially say bass fishing podcast someone selling bait tackle probably want advertise show knighted add wry chuckle people going happy sit home make podcast make little money,0.116870426
bp surge ahead high oil price oil giant bp announced 26 rise annual profit 16.2bn £8.7bn back record oil price speaking bbc today programme tuesday lord browne said profit solely high oil price alone profit price oil said,thousand join strike wale thousand civil servant strike across wale friday protest planned job cut range service wale affected civil servant wale joined uk-wide strike across wale picket held striking civil servant protest town city including cardiff bangor aberystwyth wrexham pc union spokesman jeff evans said wale civil service major employer civil servant employed wale proportionately part country welsh assembly government said strike national civil service issue,0.04610032
kraft cut snack ad child kraft plan cut back advertising product like oreo cooky sugary kool-aid drink part effort promote healthy eating,caprice left scheduled fourth eviction gained 5 public vote afterwards said happy glad edward left surprise eviction 12 vote,0.14940846
madagascar completes currency switch madagascar completed replacement malagasy franc new currency ariary,uk need tax cut tory insist major change direction needed britain prosper shadow chancellor said tory party spring conference began oliver letwin said uk could compete country without £4bn tax cut promising country compete country prosper unless something burden regulation tax economy said,0.15066546
sullivan quick hail italian ireland coach eddie sullivan heaped praise italy seeing side stutter 28-17 victory rome hell tough game said sullivan first attack italian half 22 minute said sullivan,record year chilean copper chile copper industry registered record earnings 14.2bn 2004 governmental chilean copper commission cochilco reported mr cartagena said industry expects see investment worth 10bn next three year,0.14111966
