text1,text2,semantic_similarity_score
parmalat sue 45 bank crash parmalat sued 45 bank try reclaim money paid bank scandal-hit italian dairy company went bust last year italian law administrator seek get back money paid financial institution prior insolvency suspicion institution knew company financial trouble,alan archibald prodded united ahead 19 minute james grady made two close range 10 minute later richie byrne header gave aberdeen way back game stevie crawford restored united lead 18 yard half time united doubled lead 29 minute grady tapped ball empty net robson headed mark wilson cross angle post bar united restored two-goal lead four minute end highly entertaining first half bullock duff wilson ritchie archibald scotland samuel 63 brebner kerr cameron 87 robson crawford grady,0.5109545
nice last week european commission announced networked electronic medium nem initiative commission want people able locate content desire delivered seamlessly move home work matter supply device network content content protection scheme identified many group defined form digital medium area nem encompasses many feel difficult challenging area commission identify solution different digital right management drm scheme,gold fall imf sale concern price gold fallen international monetary fund imf said look way using gold reserve provide debt relief debt relief seems jumped top global agenda everyone convinced selling imf gold best way forward u veto plan sell imf gold choose said looking way solving problem,0.46903244
parry relish anfield challenge bbc sport reflects future liverpool exclusive interview chief executive rick parry come news parry lifelong liverpool supporter quiet determination suggests mood found wanting ... captain gerrard central liverpool plan parry insistence offer refused firm statement intent ever player final say parry acknowledges determined provide framework environment liverpool gerrard flourish bbc sport understands morgan still ready willing invest liverpool parry kept door ajar despite currently seeking investment elsewhere parry meanwhile see new ground crucial liverpool future refusing become emotionally attached idea determined ground built affordable basis make future liverpool management hostage new stadium parry pull back moment figure stack vital new development north london re-shaped liverpool thinking parry statement clever future gerrard transfer construed lack ambition club try keep best player,edelman added pointless brand new stadium team match surroundings,0.6018129
card fraudsters targeting web new safeguard credit debit card payment shop led fraudsters focus internet phone payment anti-fraud agency said anti-fraud consultancy retail decision say card-not-present fraud good paid online phone risen since start 2005. introduction chip pin card aimed cut credit card fraud store asking shopper verify identity confidential personal pin number instead signature retail decision chief executive carl clump told bbc doubt chip pin would reduce card fraud card-present environment,malaysia lift islamic bank limit malaysia central bank relax restriction foreign ownership encourage islamic banking malaysia changed law allow islamic banking 1983,0.61651635
net traffic monitor onestat.com reported open-source browser firefox 1.0 released 9 november seems drawing user away ie ie market share dropped 5 since may 88.9 mozilla browser including firefox grown 5 seems people switching microsoft internet explorer mozilla new firefox browser said niels brinkman co-founder amsterdam-based onestat.com mozilla browser including firefox 1.0 7.4 market share figure suggest,men held london paddington green police station expected questioned uk anti-terror officer louise christian lawyer representing mr abbasi mr mubanga said family would reunited men away station driven police birmingham london azmat begg said concerned son moazzam mental state looking forward giving hug police said duty investigate men arrested return uk,0.6003244
uk troop ivory coast standby downing street confirmed british troop standby case need help evacuate several hundred uk citizen ivory coast trouble flared nine french peacekeeper killed president jacques chirac ordered destruction ivory coast air force,mr kilroy-silk said man later disappeared claimed name islam january mr kilroy-silk quit bbc one show remark made arab called suicide bomber slurry attack took place friday mr kilroy-silk m kelly cabinet office minister bolton west mp arrived manchester high school girl recording bbc radio 4 question started turn round guy tipped bucket farmyard muck threw rest car mr kilroy-silk said greater manchester police said people near mr kilroy-silk also hit waste mr kilroy-silk mep east midland resigned uk independence party whip european parliament october criticising ukip stating ambition leader,0.7816495
lord sainsbury added pleased able make contribution general election fund labour party believe party vision deliver economic prosperity better public service britain,u credit card travel service giant said off-loading american express financial advisor aefa would boost profitability,0.80865216
prodigy monfils blow away gaudio french prodigy gael monfils underlined huge promise beating french open champion gaston gaudio 6-4 7-6 7-4 first round qatar open,hank greeted wintry premiere hollywood star tom hank london leicester square uk premiere polar express performance capture technique enables hank play number role including eight-year-old boy centre story father christmas,0.5292263
shadow foreign secretary michael ancram told mp new white paper part trying soften opinion ahead referendum eu constitution mr straw used thursday common debate launch new white paper prospect eu 2005. security stability prosperity would key theme uk took chairmanship eu july said mr straw said uk trying ensure future eu budget limited 1 europe economic output spent add value,minimum wage increased £5.05 minimum wage rise october benefiting 1m people government announced recommendation came low pay commission said number job continued grow since minimum wage introduced 1999. according commission many business found last two significant increase minimum wage challenging unveiling latest increase mr blair said wanted minimum wage become symbol decency fairness government said look tougher action small number employer consistently refuse pay minimum wage £3 per hour minimum wage introduced last october 16 17-year-olds apprentice exempt trade union congress welcomed increase called £6 minimum wage next year 2 year ago getting paid £2.75 hour working hard older staff maybe time 16 21 year old got fair wage must remember minimum wage part picture must rise level make employing people unattractive encourages business send work therefore job abroad still government local council employ staff via contractor pay minimum wage close however whining pressure increase minimum wage would simply ask would happy work le £5.05 hour also personally take great offence insinuation people earning minimum wage lazy school everyone went university would serve supermarket clean time hardworking people rewarded deserve earned fair pay bit respect go miss either business pay worker decent wage maybe run properly fold better-run company take duty employ people everybody win except incompetent business owner increase minimum wage good thing hopefully increase minimum wage bring balance pay regional national level turn allow people like work hard might never earn 6 figure salary chance branch work large hospital contractor providing ancillary service domestic catering portering etc pay minimum wage £4.85 basic rate good strategy although would deny people minimum wage increase timing stink increasing overhead business almost certain rise cost consumer openly welcome idea increase minimum wage people still want buy shirt pair trainer next nothing great news might work minimum wage increase minimum wage serious effect business aspect always hidden threshold tax credit move line increase happens employee tax credit support reduced amount increase thereby saving government money increasing financial burden small medium business good government decided increase minimum wage hopefully motivate people undertake lower status job hope industry business pay new rate mr blair mr brown increase tax allowance raise national insurance threshold treasury take increase people say helping another form stealth tax business back door believe minimum wage minimum wage make people complacent might add thanks successive government holding tax allowance threshold inflation people earning minimum wage paying tax never would done 10 year ago equivalent wage graduate working minimum wage welcome increase pay get employer staff several shop last rise minimum wage cost company additional £5000 per year contrary mr blair win win obviously announced vote winner treasury win employer know amount tax national insurance government receive minimum wage increase rise course paying higher wage employer higher employer ni contribution well minimum wage increase hit anywhere near £6.00 mark 12 people employment line one small business going bankrupt namely mine blair government increase national minimum wage,0.73814154
huge image delft created stitching together 600 single snap dutch city taken fixed spot researcher put image website let viewer explore wealth detail capture image created imaging expert dutch research technology laboratory tno created 2.5 gigapixel photo summer time challenge dutch team used already available technology although upgrade able handle high-resolution image,economist see next week inflation report mpc key assessing whether interest rate rise necessary keep economy check slower consumer spending quieter housing market likely convinced mpc rate left unchanged recent month philip shaw chief economist investec security said believed rate would remain 4.75 rest year although strong economic data could lead hike howard archer economist global insight said mpc may well consider balance risk growth inflation outlook moved downside upside,0.5436672
roxy music isle wight bill roxy music appear june isle wight music festival along morrissey supergrass idlewild,british hope imelda staunton one favourite land best actress award gritty role backstreet abortionist small-budget film nominee best actress category include charlize theron monster ziyi zhang house flying dagger uk star kate winslet two nod role eternal sunshine spotless mind finding neverland,0.3922513
blair buy copy new band aid prime minister tony blair purchased two copy charity single band aid 20 edinburgh friday predicted chart-topper know christmas expected sell least 300 000 copy time new chart announced sunday predicted band aid 20 song sell 300 000 copy uk time new chart announced sunday,prime minister said country wait go poll possibly matter week speaking amid flurry pre-election campaigning prime minister said issue always mr blair said learned series time tough encounter member public question answer session across country recent week mr blair said government also looking make sure legal aid abused action doctor others part review carried lord chancellor department,0.6942984
ranieri first took charge valencia 1997 guiding king cup helping qualify champion league,holidaymaker enjoy balmy breeze ship crew testing prototype version world first internationally issued biometric id card seafarer equivalent passport said french jordanian nigerian national would first seafarer get new id card since country already ratified convention,0.6383599
apple ipod family expands market apple expanded ipod family release next generation digital music player latest challenge growing digital music gadget market include ipod mini model hold 6gb compared previous 4gb company hope keep dominant place digital music market also said gold coloured version mini would dropped original ipod took early lead digital music player market thanks large storage capacity simple design according mr mcguire research suggests people like idea building huge library music high-capacity storage device like ipod creative zen,bmw recall faulty diesel car bmw recall car equipped faulty diesel fuel-injection pump supplied part maker robert bosch audi said hit production bottleneck due shortage unaffected bosch part,0.57917994
tindall want second opinion england centre mike tindall seek second opinion surgery foot injury could force miss entire six nation england coach andy robinson already without centre greenwood flanker richard hill fly-half jonny wilkinson certain miss least first two game,indeed seems like cm game many year pc si kept game code database eidos retained right cm brand look feel game eidos announced next cm game new team develop scratch whilst si developed existing code released new publisher sega name football manager given football manager 2005 large game everybody know love new version shape game like fm2005 could blind statistic talking realistic satisfying football management game ever grace earth many calculation perform game take time process match though improvement area fan previous cm game fm2005 might make forget anything else,0.69023776
phytopharm receive initial fee £6.5m unilever potential total £21m well future royalty product sale deal production hoodia cactus phytopharm nursery south africa also rise eight million plant potentially hundred million said phytopharm chief executive richard dixey,firm market leader high-speed internet operating loss three month december 7.5bn yen 71.5m £38.4m,0.72958326
tory candidate quits remark conservative election challenger quitting quoted wanting period creative destruction public service mr kruger quoted guardian newspaper saying plan introduce period creative destruction public service labour election coordinator alan milburn claimed mr kruger exposed tory agenda £35bn cut public service,ferguson fear milan cutting edge manchester united manager sir alex ferguson said side task ac milan would made easier absence andriy shevchenko loss milan could worse quality bring ferguson said milan coach carlo ancelotti said team looking forward returning venue lifted europe prestigious club title two season ago milan beat juventus penalty shootout 0-0 tie old trafford ancelotti said happy return old trafford play champion league give u great motivation,0.6588824
india rupee hit five-year high india rupee hit five-year high standard poor p raised country foreign currency rating,aguilera burst onto pop scene 1999 winning best new artist grammy 2000. 2002 aguilera best pop collaboration hit track lady marmalade lil kim maya pink last year picked award best female pop vocal performance beautiful,0.48447594
u sale gm sank 12.7 february compared year ago ford sale dropped 3 foreign rival took bigger share market calendar year starting slower expected gm industry said mark laneve gm vice president north american sale service marketing meanwhile ford posted ninth consecutive drop monthly u sale said cutting first-quarter north american production another 10 000 vehicle 1.2,robinson former rugby league international switching code 2000 lead england australia twickenham 1430 gmt 1815 gmt great britain rugby league team take australia final tri-nations tournament great opportunity land trophy would massive boost rugby league country said robinson,0.55582213
tv station refuse adoption show tv station u refused show controversial new series adopted child try pick birth father win cash prize met protest national council adoption said exploit sensitive emotion think adoption game show said tommy schenck wraz-tv general manager though said decision influenced public protest,eu referendum question unveiled question asked referendum eu constitution unveiled government accused government trying confuse issue putting eu referendum question bill ratification constitution treated two separate issue neil brien director anti-constitution group vote said reality government want discus eu constitution ahead election know extremely unpopular voter business jack straw argues constitution reflected british vision europe give national government stronger grip said referendum could held spring 2006,0.83002055
one key issue keen gadget user store digital image audio video file external usb drive ce best innovation design engineering award small enough slip pocket chair look like car seat skeletal frame go sale april expected cost 399 £211 eton corporation porsche designed p7131 digital radio set launched dab radio uk well satellite radio set u proud sound quality audiophile look design-conscious consumer one gadget might help swell collection sanyo tiny handheld vpc-c4 camcorder another innovation design engineering award winner image video stored sd memory portable device mean data like audio stored card mpio tiny digital usb music player come array fashionable colour taking leaf apple ipod mini book design reflecting desire gadget look good although pendant design launched three month ago device emphasis large storage well good look fashion-conscious gadget fiend,lg card threatened collapse huge debt firm creditor former parent stepped rescue lg card need financial aid laah chong-gyu executive director korea development bank one firm creditor said,0.4641681
mr howard host news conference party london hq every morning tory co-chairman liam fox said want michael accessible possible mr fox said adding party afraid scrutiny mr howard role mr fox said sandra already campaigning michael number visit undertaking short visit,file nicknamed skull thought surfaced shareware site people pick free add-on wallpaper game ringtones phone symbian said sure damage skull intentional simply result bad programming symbian said spread skull program likely limited program travel one phone another symbian phone produced sony ericsson motorola benq arima fujitsu unaffected skull program,0.5835065
google toolbar spark concern search engine firm google released trial tool concerning net user directs people pre-selected commercial website autolink feature come google latest toolbar provides link webpage amazon.com find book isbn number site user click autolink feature google toolbar webpage book unique isbn number would link directly amazon website user said autolink would fair website sign allow feature work page received revenue click commercial site,clarke press id card new home secretary charles clarke vowed plough plan id card despite call pause thought charles kennedy mr clarke said supported plan mr blunkett argued cabinet supported id card mean creating secure society said earlier mr kennedy whose party opposes id card plan deeply flawed said christmas coming new home secretary time think,0.60661733
mr yushchenko previously said list would limited 30-40 enterprise next step supreme court annul sale altogether opening way krivorizhstal resold,republic ireland v cyprus france v israel switzerland v faroe island switzerland v republic ireland israel v cyprus faroe island v france france v republic ireland israel v switzerland cyprus v faroe island switzerland v france israel v faroe island cyprus v republic ireland,0.3891052
reaction spanish press england 1-0 defeat spain wednesday dominated back front page country press thursday marca refers passing booing england black player referring cheer ole greeted long period spanish possession aragones comment question racism match also highlighted marca focus spanish coach praise player racist chant player happened spanish league spain many year said spanish federation press officer fernando garrido controversial evening offer one seemingly undeniable viewpoint spanish football player played better football english,viotti director la fenice since 2002 conducted renowned opera house worldwide including milan la scala vienna state opera la fenice viotti widely acclaimed production french composer massenet thai production included giuseppe verdi la traviata richard strauss ariadne auf naxos,0.48247403
prof aynsley-green also national clinical director child department health education secretary ruth kelly said prof aynsley-green would strengthen voice child young people,fa decides punish mourinho football association take action chelsea bos jose mourinho following sending-off sunday carling cup final mourinho still face fa investigation allegation manchester united player cheated january carling cup semi-final stamford bridge,0.35779417
wrote ring fire june carter cash future wife johnny cash went score popular hit track wrote ring fire june carter cash unrequited love johnny later married,dirty den demise seen 14m 14 million people saw dirty den watt killed friday marking eastenders 20th anniversary according unofficial figure audience bbc one one-hour special averaged 13.7 million peaked 14.2 million last 15 minute overnight figure showed show highest audience came christmas 1986 30 million tuned see den played leslie grantham hand divorce paper wife angie,0.5520822
jugnot top french actor league actor gerard jugnot star oscar-nominated film chorus beaten gerard depardieu become france best-paid actor 2004. jugnot made 5.45m euro £3.77m last year according table drawn france le figaro newspaper,using mobile phone next step said gerhard roman head market development nokia nokia worked electronics giant philip develop shell mobile phone compatible hanau existing ticketing system,0.4486619
broadband fuel online change fast web access encouraging people express online research suggests demo report looked impact broadband people net habit according analyst nielsen//netratings 50 22.8 million uk net user regularly accessing web home month logging high speed spend twice long online people dial-up connection viewing average 1 444 page per month,eternal sunshine spotless mind finding neverland motorcycle diary british film vera drake 11 nomination staunton one favourite land best actress award gritty role backstreet abortionist small-budget film nominee best actress category include charlize theron monster ziyi zhang house flying dagger uk star kate winslet two nod role eternal sunshine spotless mind finding neverland gere presenting best film award said big party idea going big british actor owen hoping repeat golden globe success best supporting actor award role closer,0.6065706
driscoll/gregan lead aid star ireland brian driscoll lead northern hemisphere team irb rugby aid match twickenham leicester england centre ollie smith added squad giving opportunity impress lion coach sir clive woodward take charge north side c paterson scotland b cohen england b driscoll ireland capt traille france smith england c sweeney wale humphreys ireland peel wale lo cicero italy p de villiers france j yapp wale r ibanez france p connell ireland bortolami italy j thomas wale taylor scotland l dallaglio england parisse italy others added,one key issue keen gadget user store digital image audio video file external usb drive ce best innovation design engineering award small enough slip pocket chair look like car seat skeletal frame go sale april expected cost 399 £211 eton corporation porsche designed p7131 digital radio set launched dab radio uk well satellite radio set u proud sound quality audiophile look design-conscious consumer one gadget might help swell collection sanyo tiny handheld vpc-c4 camcorder another innovation design engineering award winner image video stored sd memory portable device mean data like audio stored card mpio tiny digital usb music player come array fashionable colour taking leaf apple ipod mini book design reflecting desire gadget look good although pendant design launched three month ago device emphasis large storage well good look fashion-conscious gadget fiend,0.58157945
tory say labour previous success regarding issue came tackled easy part problem reducing authorised absence parent permitted take child school measure parenting contract penalty notice adopted local education authority last term come force remainder term one local education authority alone 800 parent warned would receive penalty notice unless child attendance improved clear form figure school local education authority seizing tool given improve school attendance crack hard small number pupil account almost half nation truancy,pirate profit motive two men part huge network internet software pirate known drink die convicted old bailey authority britain united state considered software piracy took dim view network dod one number so-called warez organisation operating internet u custom claimed mr griffith one dod leader lawyer antony townsden told bbc news website laughable suggestion added living welfare old computer even download software spokesman u immigration custom enforcement dean boyd said dod appear motivated money mr boyd pointed software distributed internet fell hand organised criminal able mass produce pirated software zero cost mr boyd said destruction dod great coup added going sit say sorted problem spokesman business software alliance said dod member claim profit said dod warez group fostering culture piracy internet said 29 computer software britain believed pirated cost £1bn revenue software company supplier distributor,0.6100719
alan archibald prodded united ahead 19 minute james grady made two close range 10 minute later richie byrne header gave aberdeen way back game stevie crawford restored united lead 18 yard half time united doubled lead 29 minute grady tapped ball empty net robson headed mark wilson cross angle post bar united restored two-goal lead four minute end highly entertaining first half bullock duff wilson ritchie archibald scotland samuel 63 brebner kerr cameron 87 robson crawford grady,argentina claimed top spot group three win three match hantuchova win hopman cup single match 2004 good form year event two three match,0.69539773
user need skype account downloadable free able make net call via wi-fi without paying net access plan add paid service forthcoming launch video conferencing voice mail skype service would allow user receive phone call landline mobile,critic land reform policy claim president hugo chavez trying enforce communist-style economic programme ignores property right damage country statement mr rangel said land reform constitution permit private property stressing effort vindicate social economically year inequality country,0.4716465
try jonathan thomas tom shanklin martyn williams gave visitor 19-5 half-time advantage luciano orquera reply one italy second-half effort brent cockbain shane williams robert sidoli sealed victory fly-half stephen jones added four conversion wale maintained superb start year tournament wale regained control second try 21st minute henson lobbing high kick left corner shanklin jumped higher nitoglia dot 15th test try henson sent luscombe streaking away off-loaded martyn williams flanker showed nous ground ball padding post jones adding conversion g thomas capt h luscombe shanklin g henson williams jones peel g jenkins davy jones b cockbain r sidoli j thomas williams owen,yukos filed chapter 11 protection houston unsuccessful attempt halt auction yugansk division russian authority court ruling blow effort get damage sale yugansk yukos claim illegally sold vast majority business financial activity yukos continue occur russia judge clark said ruling yukos claimed sought help u forum russian court european court human right either unfriendly offered le protection,0.48691896
lewis-francis eyeing world gold mark lewis-francis say olympic success made determined bag world championship 100m gold 2005,england world cup-winning fly-half said last week hoping recover latest injury time play role championship rob andrew coach wilkinson club side newcastle said two game left play wilkinson unlikely fit time despite playing england wilkinson still hoping make lion tour new zealand summer,0.6646186
jowell confirms casino climbdown tessa jowell announced plan limit number new casino uk 24 move branded humiliating retreat tory put end plan 40 super casino originally outlined government gambling bill limiting number regional casino eight first phase cautious move allow u test impact new kind casino level problem gambling said,eu software patent law face axe european parliament thrown bill would allowed software patented also earlier month influential european legal affair committee juri said law re-drafted failed win support meps,0.7213452
using mobile phone next step said gerhard roman head market development nokia nokia worked electronics giant philip develop shell mobile phone compatible hanau existing ticketing system,mayor going go mayor destroyed jimi hendrix house said ray rae marshall james marshall hendrix foundation foundation moved building al hendrix lived 1953 1956 land built developed housing 2002. mr goldman said authority promised house could remain new site turned memorial community centre,0.5367645
mr clarke said would way recognising young people reaching voting age also gain greater independence parent britain young black asian people encouraged learn nation heritage part government new race strategy also target specific issue within different ethnic minority group home office started work community cohesion race equality strategy last year outcome launched wednesday called improving opportunity strengthening society represents move away one-size-fits-all approach focus specific within cultural group said home office spokesman,ex-pm lord callaghan dy aged 92 former labour prime minister lord callaghan died eve 93rd birthday lord callaghan leaf son two daughter longest living former british pm history held major office chancellor home secretary foreign secretary prime minister career became lord callaghan cardiff 1987. conservative peer lord heseltine said despite political difference lord callaghan became friend autumn 1978 winter discontent trade union carried strike brought country standstill lord callaghan refused hold early election may delivered labour victory britain went poll 1979 tory leader margaret thatcher swept power landslide victory lord callaghan resigned labour leader,0.69848007
tory co-chairman liam fox speaking mr blair told labour member tory offered hard right agenda mr blair said whether public chose michael howard mr kennedy would result tory government labour government country go back move forward tory co-chairman attacked labour six new pledge vacuous said mr blair worried voter would take revenge failure deliver dr fox refused discus weekend newspaper report party repaid £500 000 former tory treasurer lord ashcroft said party could win election,paula last experience year athens would difficult look forward optimism speaking paula lead-up race said many way facing no-win situation lot people wondering would happen paula forced drop race marathon 10 000m athens paula take part run london 10km race london end year well-earned rest christmas go next year lot optimism,0.6785078
oscar nominee lack pulling power year clutch oscar nominee least popular 20 year according box office figure u five nominated best film seen 50 fewer people movie previous year biggest box office hitter among year nominee aviator taken 90m £48m u although taking uk reached £7m far many film industry equate award box office success,gara first-half try poached quick tap-penalty helped irish 8-3 lead half-time another south african infringement minute later led ireland first point gara took quick tap-penalty charged opposition line irish try sustained springbok pressure irish produced attack 34th minute culminated gara clever drop-goal restore side lead five point remained margin half-time however late tackle brian driscoll enabled gara notch another penalty 63rd minute extended ireland lead 17-6. however two montgomery penalty ireland lead peril springbok closed within five point seven minute remaining,0.60770077
unilever owns brand including dove soap said annual pre-tax profit fell 36 2.9bn euro £1.99bn company said main focus improving profit planning accelerate increase investment 400 main brand unilever said european sale fell 2.8 last year dragged part sale beverage division revenue dipped almost 4 sale ice cream frozen food dipped 3.4 u last year revenue grew 1.5 despite disappointing sale slimfast company said company also said planned spend 500m euro year buying back share,aguilera burst onto pop scene 1999 winning best new artist grammy 2000. 2002 aguilera best pop collaboration hit track lady marmalade lil kim maya pink last year picked award best female pop vocal performance beautiful,0.594859
want government withdraw regulation due introduced week would raise pension age council worker 60 65. four day britain biggest union unison start balloting 800 000 local government worker strike week new regulation introduced raise pension age local government worker five union meeting mr prescott want government withdraw regulation,london hope chepkemei london marathon organiser hoping banned athlete susan chepkemei still take part year race 17 april,0.6410413
could also live gig mobile via latest third generation 3g video phone 3g technology let people take watch send video clip phone well swap data much faster 2g network like gsm people 3g phone uk already download football music clip handset,u retail sale surge december u retail sale ended year high note solid gain december boosted strong car sale sale year also broke 4 trillion mark first time annual sale coming 4.06 trillion however automotives excluded december data retail sale rose 0.3 month well hitting shop u consumer going online using mail order purchase non-store retailer seeing sale rise 1.9,0.5616073
one blair-era minister serve jim callaghan given agriculture portfolio labour regained power 1997,klinsmann added playing regularly germany number one keeper even number two keeper,0.37285316
outlining crime manifesto mr howard said elected police commissioner would accountable police authority made local councillor magistrate mr howard said authority providing local accountability want see elected police commissioner would visible lord harris sits executive association police authority said plan seemed suggest chief constable told single politician mr oaten said local people little control policing far better solution would elected councillor draw minimum policing guarantee chief constable,troubled marsh sec scrutiny u stock market regulator investigating troubled insurance broker marsh mclennan shareholder transaction firm said marsh also focus inquiry new york attorney-general whether insurer rigged market,0.51415324
2003 crop production totalled 11.49 million tonne joint report food agriculture organisation world food programme said last year total 965 000 tonne food assistance needed help seven million ethiopian,boothroyd call lord speaker betty boothroyd said house lord need speaker peer lead way reforming upper chamber lady boothroyd said believed unacceptable lord chancellor role speaker would really like see speaker house lord said,0.3242954
benitez deflects blame dudek liverpool manager rafael benitez refused point finger blame goalkeeper jerzy dudek portsmouth claimed draw anfield benitez said difficult jerzy,howard hit back mongrel jibe michael howard said claim peter hain tory leader acting like attack mongrel show labour rattled opposition something tell someone somewhere little bit rattled mr howard said mr howard told party labour would anything say anything claim anything cling office cost mr howard said party plan immigration quota also focus much medium coverage racist common sense labour election co-ordinator alan milburn said michael howard speech today confirms always said strategy opportunism forward vision country reference appearance mr howard family conference stage mr milburn said michael howard perfectly entitled pose family today,0.66811454
mp attacked mugger kenya mp £600 passport stolen mugged six men park kenya mr davy 60 said mugging occurred 100 yard nairobi serena hotel equally close anglican cathedral centre city dusk,nintendo handheld given euro date nintendo new handheld console d launch europe 11 march company announced nintendo said 15 game would available uk launch price ranging £19 £29 rival sony said launch first handheld console psp u europe end march 15 game available european launch date include nintendo super mario 64 d well title third-party developer ubisoft rayman d,0.5833005
three dj replace peel radio show late john peel bbc radio 1 show succeeded february three show hosted three dj focusing diverse non-commercial music radio 1 said show would try replace peel would rise challenge keeping legacy alive unpredictable music radio 1 controller andy parfitt said believe series dj hosting selection show one music title ensure legacy life,house price drop sale slow house price fell november property sale time lengthened rate rise took toll royal institute chartered surveyor found total 48 chartered surveyor estate agent reported lower price three month november highest level 12 year,0.5542331
aaliyah claim dismissed court late r b star aaliyah record company failed attempt sue video producer booked ill-fated flight died 2001. aaliyah completed music video plane crashed bahamas,party say stick rule ensuring call marketing instance asking people voting intention ask party vote marketing clear legal advice said spokesman information commissioner office said would classed marketing political party telephoned people encourage vote spokesman said might considered unsolicited marketing party recorded voting preference view marketing information future mr taylor argues new guideline party act way watchdog belief rule allow party ring tps number voting intention later urge people vote,0.43527472
consumer drive french economy france economic growth accelerated last three month 2004 driven consumer spending report show france still strong economic growth said marc toutai economist natexis banques populaires beginning 2004 growth mainly driven consumer spending,labour core support take stock tony blair told labour supporter back still hungry job prime minister sum mood party spring conference gateshead electorate keener government labour party member dry assessment graham lane leader labour group newham council problem according mr lane continuing division iraq foundation hospital tuition fee even voter apathy mr blair katrina bull prospective parliamentary candidate said mr blair shown could rouse party grassroots think every voter able spend time room tony way today problem turnout party councillor nottingham agreed nothing wrong mr blair leadership adamant campaigning strength party city strong ever group shop steward swan hunter shipyard said facing redundancy could barely suppress anger mr blair failure saw shake tory leaning stand manufacturing north east mr telford agreed added becoming increasingly difficult think answer people asked labour done north east door slammed face said every activist spoke said proud believed labour achieved local community new hospital school better life chance young people,0.5632139
greene set sight world title maurice greene aim wipe pain losing olympic 100m title athens winning fourth world championship crown summer lost thing said greene race birmingham friday greene belief lost race title semi-finals pair contest 60m distance greene currently hold world record 6.39 second,share hit m drug suspension share elan biogen idec plunged monday firm suspended sale new multiple sclerosis drug tysabri patient death u company work clinical investigator evaluate tysabri-treated patient consult leading expert better understand possible risk pml two firm said statement share uk pharmaceutical firm phytopharm closed 19.84 151.5 penny london stock exchange monday said partner set pull deal experimental alzheimer disease treatment,0.64628565
wasp wing insisted grounded ball bundled line said referee jonathan kaplan made wrong decision whistle went let go ball,connell reject lion rumour ireland munster lock paul connell dismissed medium report linking captaincy lion tour new zealand summer connell rumoured among front-runner job say totally focused sunday six nation crunch clash england also said remains wary wounded england ability coming sunday game two straight defeat dismissing prediction certain irish victory ireland team lining play england ever fall trap said,0.6654311
bt offer free net phone call bt offering customer free internet telephone call sign broadband december people wanting take advantage offer need bt together fixed-line customer sign broadband online bt keen provide extra service broadband customer,rank set sell film unit leisure group rank could unveil plan demerge film service unit sell medium business report claim move left group three core division gaming hard rock deluxe film provides technical service hollywood studio rank aim concentrate gaming bar hotel business including extending hard rock brand casino trial success,0.40892515
french wine get 70m euro top-up french government hand struggling wine industry 70m euro 91m aid help battle falling sale damaging overproduction 15m euro made available wine cooperative make majority french producer low interest loan support designed make french producer competitive face increasing global consolidation across wine industry,london irish 19-33 wasp wasp made light absence several international sink london irish trio second-half try tom voyce powered irish defence wasp second try richard birkett went unchallenged irish trailed two point break gold said 55 minute lived best got get back full 80 minute replacement everitt mapletoft 53 hodgson edward 77 wheatley hatley 71 paice van der walt 60 strudwick kennedy 60 danaher gustard 66 reid murphy 47 van gisbergen voyce erinle hoadley robert king richards payne greening dowd shaw purdy hart rees dallaglio,0.6592727
newcastle line babayaro newcastle manager graeme souness closing signing chelsea defender celestine babayaro transfer window reopens,speak easy plan medium player music film fan able control digital medium player speaking plan development two u firm scansoft gracenote developing technology give people access film music library simply voice control user also able get information favourite song listening asking portable player becoming popular car number auto firm working apple device interface control firm ipod music player,0.35655135
nintendo add medium playing d nintendo releasing adapter d handheld console play music video nintendo d successor hugely successful gameboy handheld game console went sale japan 2 december,blair congratulates bush win tony blair said look forward continuing strong relationship george bush working second term president mr bush re-election came crucial time world fractured divided uncertain mr blair said mr blair said state work u fight global terrorism lib dem foreign affair spokesman menzies campbell said win mr kerry would given mr blair chance fresh start adding almost umbilical cord mr bush uk premier,0.5749227
german music zombie state german music business third largest world state zombie failed respond challenge posed downloading piracy leading industry figure said tim renner head universal music germany last year told bbc world service music biz programme country music industry struggling survive problem music industry got willing accept classic way business stated agree music industry lost control music market fact especially regard germany talent market quite successful mr zombic also called change perception germany private copying music problem,screensaver tackle spam website net user getting chance fight back spam website internet portal lycos made screensaver endlessly request data site sell good service mentioned spam e-mail getting thousand people download use screensaver lycos hope get spamming website constantly running almost full capacity mr pollmann said intention stop spam website working subjecting much data cope site rarely use advertising offset hosting cost burden high-bandwidth bill could make spam expensive said mr pollmann despite soft launch mr pollmann said screensaver downloaded 20 000 time last four day,0.7731571
scottish executive said minister would notified would common practice sign approval scottish national party parliamentary leader argued law authorisation ferguson leave absence would come directly minister said scottish executive seemed indicate yesterday escape mr ferguson matter carstairs said understand executive case individual minister signed approval michael ferguson released unescorted carstairs executive concedes scottish minister legal responsibility approving sort leave say routinely specialised official make decision simply inform minister taken said minister told notified would common practice sign,box office blow alexander director oliver stone historical epic alexander failed bid conquer box office entering u film chart number six last week oliver stone film met scathing review u critic,0.55500776
